Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items,VCPUs,Memory (MB),Disk,Device,Virtual Disks,netbox_type
Officesrv121,active,3,,,,,,,,,939,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:18.578748Z,2025-07-22T13:27:18Z,47,,,,,,,,,,,,,,,,0,,,,,,2.0,4000,80000,,,vms
Officesrv140,active,3,,,,,,,,,940,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:19.542438Z,2025-07-22T13:27:19Z,47,,,,,,,,,,,,,,,,0,,,,,,12.0,32000,650000,,,vms
Officesrv143,active,3,,,,,,,,,941,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:21.176027Z,2025-07-22T13:27:21Z,47,,,,,,,,,,,,,,,,0,,,,,,6.0,16000,100000,,,vms
Officesrv144,active,3,,,,,,,,,942,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:22.130837Z,2025-07-22T13:27:22Z,47,,,,,,,,,,,,,,,,0,,,,,,4.0,12000,100000,,,vms
Officesrv148,active,3,,,,,,,,,943,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:23.782117Z,2025-07-22T13:27:23Z,47,,,,,,,,,,,,,,,,0,,,,,,6.0,16000,200000,,,vms
Officesrv209,active,3,,,,,,,,,944,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:24.749577Z,2025-07-22T13:27:24Z,47,,,,,,,,,,,,,,,,0,,,,,,6.0,24000,250000,,,vms
Officesrv210,active,3,,,,,,,,,945,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:27.522417Z,2025-07-22T13:27:27Z,47,,,,,,,,,,,,,,,,0,,,,,,6.0,8000,200000,,,vms
Officesrv211,active,3,,,,,,,,,946,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:29.462030Z,2025-07-22T13:27:29Z,47,,,,,,,,,,,,,,,,0,,,,,,8.0,8000,160000,,,vms
Officesrv212,active,3,,,,,,,,,947,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:31.963454Z,2025-07-22T13:27:31Z,47,,,,,,,,,,,,,,,,0,,,,,,8.0,32000,100000,,,vms
Officesrv215-DatprofPOC,active,3,,,,,,,,,948,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:35.935013Z,2025-07-22T13:27:35Z,47,,,,,,,,,,,,,,,,0,,,,,,2.0,8000,140000,,,vms
officesrv219,active,3,,,,,,,,,949,,,,,,,,,,,,,,,,6,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:27:36.893600Z,2025-07-22T13:27:36Z,47,,,,,,,,,,,,,,,,0,,,,,,2.0,16000,100000,,,vms
OLD_nostart_ip_conflict_mail1.nedlook.com,active,1,,,,,30,,,,362,,,,,,,,,,,,,,,,9,,,,,,,,,2025-07-22T10:22:46.764936Z,2025-07-22T10:22:46Z,18,,,,,,,,,,,,,,,,0,,,,,,1.0,,,,,vms
OLD_nostart_ip_conflict_mail2.nedlook.com,active,1,,,,,30,,,,363,,,,,,,,,,,,,,,,9,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:22:46.990175Z,2025-07-22T10:22:46Z,18,,,,,,,,,,,,,,,,0,,,,,,1.0,,,,,vms
op-api-prod1,active,1,,,,,29,,,1972,54,,,,,,,,,,,,,1972,,,22,,,,Operator - Production API,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:26.012559Z,2025-07-22T10:19:26Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,4000,,vw224,,vms
op-api-prod2,active,1,,,,,29,,,1971,53,,,,,,,,,,,,,1971,,,22,,,,Operator - Production API,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:24.661414Z,2025-07-22T10:19:25Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,4000,,vw226,,vms
op-av-mcached-prod1,active,1,,,,,29,,,2026,159,,,,,,,,,,,,,2026,,,22,,,,Operator Avance Memcached Server,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:57.061449Z,2025-07-22T10:20:57Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw443,,vms
op-av-mcached-prod2,active,1,,,,,29,,,2025,158,,,,,,,,,,,,,2025,,,22,,,,Operator Avance Memcached Server,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:56.117656Z,2025-07-22T10:20:56Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw446,,vms
op-avance-prod1,active,1,,,,,29,,,2004,137,,,,,,,,,,,,,2004,,,22,,,,Operator avance web,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:31.033371Z,2025-07-22T10:20:31Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw443,,vms
op-avance-prod2,active,1,,,,,29,,,2005,138,,,,,,,,,,,,,2005,,,22,,,,Operator avance web,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:32.272457Z,2025-07-22T10:20:32Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw446,,vms
op-billing-prod1,active,1,,,,,29,,,1995,128,,,,,,,,,,,,,1995,,,22,,,,Operator - billing scripts,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:20.428455Z,2025-07-22T10:20:20Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw753,,vms
op-billing-prod2,active,1,,,,,29,,,1996,129,,,,,,,,,,,,,1996,,,22,,,,Operator - billing scripts,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:21.648753Z,2025-07-22T10:20:22Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw649,,vms
op-billing-test1,active,1,,,,,29,,,1997,130,,,,,,,,,,,,,1997,,,22,,,,Operator - pre-billing scripts,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:23.209146Z,2025-07-22T10:20:23Z,6,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw261,,vms
op-billing-web-test1,active,1,,,,,29,,,2003,136,,,,,,,,,,,,,2003,,,22,,,,Operator - pre-billing web,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:29.815697Z,2025-07-22T10:20:30Z,6,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw261,,vms
op-broadband-dev1,active,1,,,,,30,,,2398,819,,,,,,,,,,,,,2398,,,6,,,,Operator broadband development,,,T&P / OP / Operator Development (responsible),,2025-07-22T10:27:09.289547Z,2025-07-22T10:27:09Z,6,,No,Development,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
op-comm-dev1,active,1,,,,,29,,,2465,886,,,,,,,,,,,,,2465,,,22,,,,,,,P&S / PMP / MV3 / V / Communications Portal (responsible),,2025-07-22T10:28:00.628438Z,2025-07-22T10:28:01Z,6,,,Development,,,,,,,,,,,,,0,,,,,,8.0,,,vw452,,vms
op-comm74-dev1,active,1,,,,,29,,,2362,783,,,,,,,,,,,,,2362,,,22,,,,,,,P&S / PMP / MV3 / V / Communications Portal (responsible),,2025-07-22T10:26:42.383222Z,2025-07-22T10:26:42Z,6,,,Development,,,,,,,,,,,,,0,,,,,,8.0,8000,,vw452,,vms
op-cpe-prod1,active,1,,,,,29,,,1969,51,,,,,,,,,,,,,1969,,,22,,,,Operator - Production CPE,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:22.800660Z,2025-07-22T10:19:23Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,4000,,vw224,,vms
op-cpe-prod2,active,1,,,,,29,,,1970,52,,,,,,,,,,,,,1970,,,22,,,,Operator - Production CPE,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:23.716030Z,2025-07-22T10:19:24Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,4000,,vw225,,vms
op-cron-prod1,active,1,,,,,29,,,2023,156,,,,,,,,,,,,,2023,,,22,,,,Operator - Cron worker,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:53.727469Z,2025-07-22T10:20:54Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw486,,vms
op-cron-prod2,active,1,,,,,29,,,2024,157,,,,,,,,,,,,,2024,,,22,,,,Operator - Cron worker,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:54.700509Z,2025-07-22T10:20:55Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw497,,vms
op-cron-test1,active,1,,,,,29,,,2046,181,,,,,,,,,,,,,2046,,,22,,,,dkron test runner,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:20.320835Z,2025-07-22T10:21:20Z,6,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw108,,vms
op-cron-test2,active,1,,,,,29,,,2047,182,,,,,,,,,,,,,2047,,,22,,,,dkron test runner,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:21.262804Z,2025-07-22T10:21:21Z,6,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw108,,vms
op-db1,active,1,,,,,29,,,2391,812,,,,,,,,,,,,,2391,,,22,,,,Core database (new cluster),,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:02.892882Z,2025-07-22T10:27:03Z,4,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw920,,vms
op-db2,active,1,,,,,29,,,2392,813,,,,,,,,,,,,,2392,,,22,,,,Core database (new cluster),,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:04.065767Z,2025-07-22T10:27:04Z,4,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw921,,vms
op-db3,active,1,,,,,29,,,2393,814,,,,,,,,,,,,,2393,,,22,,,,Core database (new cluster),,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:05.237174Z,2025-07-22T10:27:05Z,4,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw922,,vms
op-db4,active,1,,,,,29,,,2394,815,,,,,,,,,,,,,2394,,,22,,,,Core database (new cluster),,,GO / TO / AM / DBA (responsible),,2025-07-22T10:27:06.780604Z,2025-07-22T10:27:07Z,4,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw923,,vms
op-gearman-prod1,active,1,,,,,29,,,2019,152,,,,,,,,,,,,,2019,,,22,,,,Operator - Gearman jobs,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:48.783525Z,2025-07-22T10:20:49Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw472,,vms
op-gearman-prod2,active,1,,,,,29,,,2020,153,,,,,,,,,,,,,2020,,,22,,,,Operator - Gearman jobs,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:20:50.028343Z,2025-07-22T10:20:50Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw496,,vms
op-memcached-prod1,active,1,,,,,29,,,1927,7,,,,,,,,,,,,,1927,,,22,,,,Operator - Memcached,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:18:33.979727Z,2025-07-22T10:18:34Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw225,,vms
op-memcached-prod2,active,1,,,,,29,,,1928,8,,,,,,,,,,,,,1928,,,22,,,,Operator - Memcached,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:18:35.102572Z,2025-07-22T10:18:35Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,,,vw226,,vms
op-prov-prod1,active,1,,,,,29,,,2086,235,,,,,,,,,,,,,2086,,,22,,,,CPE-Provisioning,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:22:05.020095Z,2025-07-22T10:22:05Z,6,,Yes,Production,,,,,,,,,,,,,0,,,,,,,,,vw486,,vms
op-prov-prod2,active,1,,,,,29,,,2087,236,,,,,,,,,,,,,2087,,,22,,,,CPE-Provisioning,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:22:06.026184Z,2025-07-22T10:22:06Z,6,,Yes,Production,,,,,,,,,,,,,0,,,,,,,,,vw497,,vms
op-proxysql,active,1,,,,,29,,,2452,873,,,,,,,,,,,,,2452,,,22,,,,Manual query monitoring,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:27:48.738413Z,2025-07-22T10:27:49Z,6,,,Development,,,,,,,,,,,,,0,,,,,,2.0,8000,,vw453,,vms
op-scripts-test1,active,1,,,,,29,,,2032,166,,,,,,,,,,,,,2032,,,22,,,,Operator sandbox scripts,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:03.702895Z,2025-07-22T10:21:04Z,6,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw90,,vms
op-specops,active,1,,,,,29,,,2041,176,,,,,,,,,,,,,2041,,,22,,,,Special Ops Development,,renamed from op-specops71-dev1,T&P / OP / Special Ops Engineer (responsible),,2025-07-22T10:21:14.672535Z,2025-08-27T07:09:26Z,6,,,Development,,,,,,,,,,,,,0,,,,,,,,,vw453,,vms
op-web-acc2,active,1,,,,,30,,,,683,,,,,,,,,,,,,,,,23,,,,PHASED OUT,,,,,2025-07-22T10:25:23.187458Z,2025-07-22T10:25:23Z,,,,,,,,,,,,,,,,,0,,,,,,,,,,,vms
op-web-prod1,active,1,,,,,29,,,1926,6,,,,,,,,,,,,,1926,,,22,,,,Operator webserver,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:18:32.444733Z,2025-07-22T10:18:32Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,12000,,vw224,,vms
op-web-prod2,active,1,,,,,29,,,1967,49,,,,,,,,,,,,,1967,,,22,,,,Operator webserver,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:20.496593Z,2025-07-22T10:19:20Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,12000,,vw225,,vms
op-web-prod3,active,1,,,,,29,,,1968,50,,,,,,,,,,,,,1968,,,22,,,,Operator webserver,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:19:21.842975Z,2025-07-22T10:19:22Z,6,,,Production,,,,,,,,,,,,,0,,,,,,,12000,,vw226,,vms
op-web-prod4,active,1,,,,,30,,,2379,800,,,,,,,,,,,,,2379,,,6,,,,Operator webserver,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:26:53.981751Z,2025-07-22T10:26:54Z,6,,Yes,Production,,,,,,,,,,,,,0,,,,,,8.0,,,,,vms
op-web-prod5,active,1,,,,,30,,,2380,801,,,,,,,,,,,,,2380,,,6,,,,Operator webserver,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:26:54.612480Z,2025-07-22T10:26:55Z,6,,Yes,Production,,,,,,,,,,,,,0,,,,,,8.0,,,,,vms
op-web-prod6,active,1,,,,,30,,,2378,799,,,,,,,,,,,,,2378,,,6,,,,Operator webserver,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:26:53.362146Z,2025-07-22T10:26:53Z,6,,Yes,Production,,,,,,,,,,,,,0,,,,,,8.0,,,,,vms
op-web-test1,active,1,,,,,29,,,2031,165,,,,,,,,,,,,,2031,,,22,,,,Operator sandbox web,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:21:02.748806Z,2025-07-22T10:21:03Z,6,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw90,,vms
op-web-test3,active,1,,,,,30,,,,739,,,,,,,,,,,,,,,,23,,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:08.110690Z,2025-07-22T10:26:08Z,,,,,,,,,,,,,,,,,0,,,,,,,,,,,vms
operator-connect-lab-gw,active,1,,,,,30,,,2329,750,,,,,,,,,,,,,2329,,,6,,,,Operator Connect Lab GW,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:15.320740Z,2025-07-22T10:26:15Z,11,,,Development,,,,,,,,,,,,,0,,,,,,1.0,8000,,,,vms
operator-connect-lab-proxy,active,1,,,,,30,,,2330,751,,,,,,,,,,,,,2330,,,6,,,,Operator Connect Lab proxy,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:26:16.290291Z,2025-07-22T10:26:16Z,11,,,Development,,,,,,,,,,,,,0,,,,,,1.0,8000,,,,vms
otrs-app-prod,active,1,,,,,30,,,,621,,,,,,,,,,,,,,,,23,,,,,,,,,2025-07-22T10:24:37.453799Z,2025-07-22T10:24:37Z,,,,,,,,,,,,,,,,,0,,,,,,,,,,,vms
otrs-db-prod,active,1,,,,,30,,,,620,,,,,,,,,,,,,,,,23,,,,,,,,,2025-07-22T10:24:37.242021Z,2025-07-22T10:24:37Z,,,,,,,,,,,,,,,,,0,,,,,,,,,,,vms
partner-trace-prod1,active,1,,,,,30,,,2181,594,,,,,,,,,,,,,2181,,,6,,,,Partner Trace Tooling,,,GO / GCO / Technical Assistance Centre (responsible),,2025-07-22T10:24:20.082865Z,2025-07-22T10:24:20Z,4,,,Production,,,,,,,,,,,,,0,,,,,,1.0,,,,,vms
pcapcruncher-1,active,1,,,,,29,,,2008,141,,,,,,,,,,,,,2008,,,22,,,,Mobile PCAP,,,Voiceworks Germany (responsible),,2025-07-22T10:20:35.768107Z,2025-07-22T10:20:36Z,10,,,Production,,,,,,,,,,,,,0,,,,,,,,,vwde9,,vms
pcapcruncher-2,active,1,,,,,29,,,2088,237,,,,,,,,,,,,,2088,,,22,,,,Mobile PCAP,,,Voiceworks Germany (responsible),,2025-07-22T10:22:07.319047Z,2025-07-22T10:22:07Z,10,,,Production,,,,,,,,,,,,,0,,,,,,,,,vwde8,,vms
pcapcruncher-3,active,1,,,,,29,,,2089,238,,,,,,,,,,,,,2089,,,22,,,,Mobile PCAP,,,Voiceworks Germany (responsible),,2025-07-22T10:22:08.273102Z,2025-07-22T10:22:08Z,10,,,Production,,,,,,,,,,,,,0,,,,,,,,,vwde9,,vms
phpmyadmin,active,1,,,,,29,,,2155,566,,,,,,,,,,,,,2155,,,22,,,,Operator support phpMyAdmin,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:24:02.394195Z,2025-07-22T10:24:02Z,6,,,Development,,,,,,,,,,,,,0,,,,,,,,,vw453,,vms
pmm-prod1,active,1,,,,,30,,,2177,590,,,,,,,,,,,,,2177,,,6,,,,PMM production,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:24:17.515906Z,2025-07-22T10:24:17Z,6,,Yes,Production,,,,,,,,,,,,,0,,,,,,4.0,32000,,,,vms
pmm-prod2,active,,13,,,,30,,,,959,,,,,,,,,,,,,,,,6,,,,,,,,,2025-08-25T08:29:08.573665Z,2025-08-25T08:29:08Z,,,,,,,,,,,,,,,,,0,,,,,,,,,,,vms
pmm-test1,active,1,,,,,30,,,2176,589,,,,,,,,,,,,,2176,,,6,,,,PMM test,,,GO / TO / AM / DBA (responsible),,2025-07-22T10:24:16.903678Z,2025-07-22T10:24:17Z,6,,,Test,,,,,,,,,,,,,0,,,,,,4.0,16000,,,,vms
pmm-test2,active,,13,,,,30,,,,960,,,,,,,,,,,,,,,,6,,,,,,,,,2025-08-25T08:29:16.085624Z,2025-08-25T08:29:16Z,,,,,,,,,,,,,,,,,0,,,,,,,,,,,vms
pmox-vm-test,active,1,,,,,30,,,2431,852,,,,,,,,,,,,,2431,,,29,,,,,,test vm inside vw903 proxmox,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:27:32.523824Z,2025-08-27T07:10:30Z,14,,No,Test,,,,,,,,,,,,,0,,,,,,8.0,,,,,vms
poa-backup01.nedlook.com,active,1,,,,,30,,,,500,,,,,,,,,,,,,,,,17,,,,,,,GO / TO / Voice Operations (responsible),,2025-07-22T10:23:25.113175Z,2025-07-22T10:23:25Z,13,,,,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
POA-PleskHosting01.nedlook.com,active,1,,,,,30,,,,366,,,,,,,,,,,,,,,,9,,,,,,,,,2025-07-22T10:22:47.703010Z,2025-07-22T10:22:47Z,13,,,,,,,,,,,,,,,,0,,,,,,8.0,,,,,vms
POAPlesk-hosting-MN,active,1,,,,,30,,,,365,,,,,,,,,,,,,,,,23,,,,,,,,,2025-07-22T10:22:47.479083Z,2025-07-22T10:22:47Z,13,,,,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
powerdns-test1,active,1,,,,,30,,,2386,807,,,,,,,,,,,,,2386,,,6,,,,test server for powerdns,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:58.741717Z,2025-07-22T10:26:59Z,4,,No,Test,,,,,,,,,,,,,0,,,,,,1.0,1000,,,,vms
primaweb2,active,1,,,,,30,,,,367,,,,,,,,,,,,,,,,9,,,,,,,,,2025-07-22T10:22:47.921488Z,2025-07-22T10:22:47Z,18,,,,,,,,,,,,,,,,0,,,,,,1.0,,,,,vms
primaweb3,active,1,,,,,30,,,,368,,,,,,,,,,,,,,,,9,,,,,,,,,2025-07-22T10:22:48.142155Z,2025-07-22T10:22:48Z,18,,,,,,,,,,,,,,,,0,,,,,,1.0,,,,,vms
prod-grid-platformselector1,active,1,,,,,30,,,2468,889,,,,,,,,,,,,,2468,,,6,,,,Platform Selector VM,,,T&P / Coligo Grid (responsible),,2025-07-22T10:28:02.983502Z,2025-07-22T10:28:03Z,20,,No,Production,,ESD-32466,,,,,,,,,,,0,,,,,,4.0,4000,,,,vms
prod-grid-platformselector2,active,1,,,,,30,,,2469,890,,,,,,,,,,,,,2469,,,6,,,,Platform Selector VM,,,T&P / Coligo Grid (responsible),,2025-07-22T10:28:03.648626Z,2025-07-22T10:28:04Z,20,,No,Production,,ESD-32466,,,,,,,,,,,0,,,,,,4.0,4000,,,,vms
puppet-agent-bullseye,active,1,,,,,29,,,2355,776,,,,,,,,,,,,,2355,,,22,,,,test server for puppet with Debian 11 Bullseye,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:36.663754Z,2025-07-22T10:26:37Z,14,,No,Development,,,,,,,,,,,,,0,,,,,,,,,vw299,,vms
puppet-agent-buster,active,1,,,,,29,,,2145,556,,,,,,,,,,,,,2145,,,22,,,,Management services - Puppet test agent,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:23:55.295670Z,2025-07-22T10:23:55Z,11,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw299,,vms
puppet-agent-centos6-vm,active,1,,,,,30,,,2333,754,,,,,,,,,,,,,2333,,,6,,,,Management services - Puppet test agent with old kernel 2.x,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:18.261835Z,2025-07-22T10:26:18Z,12,,No,Test,,,,,,,,,,,,,0,,,,,,1.0,512,,,,vms
puppet-agent-focal,active,1,,,,,29,,,2114,484,,,,,,,,,,,,,2114,,,22,,,,Management services - Puppet test agent,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:23:20.646220Z,2025-07-22T10:23:21Z,4,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw304,,vms
puppet-agent-jessie,active,1,,,,,29,,,2144,555,,,,,,,,,,,,,2144,,,22,,,,Management services - Puppet test agent,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:23:53.985662Z,2025-07-22T10:23:54Z,16,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw299,,vms
puppet-agent-trusty-vm,active,1,,,,,30,,,2336,757,,,,,,,,,,,,,2336,,,23,,,,Management services - Puppet test agent with old kernel 3.x,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:26:20.149493Z,2025-07-22T10:26:20Z,9,,No,Test,,,,,,,,,,,,,0,,,,,,1.0,512,,,,vms
puppet-ca-prod1,active,1,,,,,30,,,2224,640,,,,,,,,,,,,,2224,,,6,,,,Puppet - CA,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:50.252127Z,2025-07-22T10:24:50Z,10,,,Production,,,,,,,,,,,,,0,,,,,,1.0,,,,,vms
puppet-ca-test1,active,1,,,,,29,,,1998,131,,,,,,,,,,,,,1998,,,22,,,,Management services - test puppet CA,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:24.562301Z,2025-07-22T10:20:24Z,2,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw304,,vms
puppet-foreman-prod1,active,1,,,,,30,,,2223,639,,,,,,,,,,,,,2223,,,6,,,,Puppet - Foreman,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:49.632371Z,2025-07-22T10:24:50Z,10,,,Production,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
puppet-foreman-test1,active,1,,,,,29,,,2000,133,,,,,,,,,,,,,2000,,,22,,,,Management services - foreman test,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:26.451093Z,2025-07-22T10:20:26Z,2,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw304,,vms
puppet-server-prod1,active,1,,,,,30,,,2225,641,,,,,,,,,,,,,2225,,,6,,,,Puppet - Server,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:50.865219Z,2025-07-22T10:24:51Z,10,,,Production,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
puppet-server-prod2,active,1,,,,,30,,,2226,642,,,,,,,,,,,,,2226,,,6,,,,Puppet - Server,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:51.506029Z,2025-07-22T10:24:51Z,10,,,Production,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
puppet-server-prod3,active,1,,,,,30,,,2231,647,,,,,,,,,,,,,2231,,,6,,,,Pupper - Server,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:56.414766Z,2025-07-22T10:24:56Z,10,,,Production,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
puppet-server-prod4,active,1,,,,,30,,,2232,648,,,,,,,,,,,,,2232,,,6,,,,,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:24:57.051588Z,2025-07-22T10:24:57Z,10,,,Production,,,,,,,,,,,,,0,,,,,,4.0,,,,,vms
puppet-server-test1,active,1,,,,,29,,,1999,132,,,,,,,,,,,,,1999,,,22,,,,Management services - test puppet server,,,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:20:25.518020Z,2025-07-22T10:20:25Z,2,,,Test,,,,,,,,,,,,,0,,,,,,,,,vw304,,vms
qemu-kvm,active,1,,,,,30,,,,392,,,,,,,,,,,,,,,,13,,,,,,,T&P / OP / Smooth Operator (responsible),,2025-07-22T10:22:54.425041Z,2025-07-22T10:22:54Z,13,,,,,,,,,,,,,,,,0,,,,,,8.0,,,,,vms
rackn01,active,1,,,,,30,,,2396,817,,,,,,,,,,,,,2396,,,23,,,,testing,,in vcenter-lab,GO / TO / SA / Linux infrastructure (responsible),,2025-07-22T10:27:08.046802Z,2025-08-27T07:10:27Z,14,,No,,,,,,,,,,,,,,0,,,,,,,,,,,vms
